10,28,47,53,61,
16,23,45,64,69,
5,8,35,51,56,
10,21,30,55,60,
2,8,35,38,53,
1,13,29,36,58,
3,15,24,26,32,
2,29,43,53,60,
6,27,29,36,48,
11,13,26,41,62,
2,25,42,48,63,
1,7,20,30,48,
1,24,31,52,55,
1,20,32,48,61,
10,14,41,50,65,
1,12,20,26,47,
7,26,29,37,60,
14,28,42,45,61,
10,24,28,37,55,
1,7,28,29,36,
9,34,48,51,69,
15,25,42,49,70,
10,29,40,53,65,
12,41,45,61,68,
19,44,48,63,69,
5,7,31,42,58,
10,18,20,37,55,
8,13,19,40,61,
7,24,42,52,63,
1,12,35,42,46,
6,29,31,34,42,
12,26,29,42,63,
7,23,30,35,44,
1,15,26,42,65,
2,18,41,45,65,
2,23,45,48,52,
1,10,34,51,55,
6,12,31,38,51,
8,23,26,31,48,
5,35,39,54,56,
13,21,26,44,69,
9,22,36,49,56,
9,31,35,52,58,
21,29,42,49,68,
5,20,36,39,48,
10,21,29,51,60,
7,12,38,46,65,
1,26,30,45,60,
2,25,37,52,60,
3,7,30,42,46,
8,21,27,39,52,
2,23,29,42,55,
10,14,17,27,42,
16,20,27,41,50,
6,21,42,51,56,
2,4,22,35,57,
10,26,29,42,47,
19,21,42,49,62,
3,6,22,36,45,
2,22,43,45,60,
15,19,28,44,69,
8,10,13,37,60,
5,28,37,45,52,
16,28,41,45,69,
5,22,28,45,51,
2,27,33,36,54,
20,24,46,65,69,
2,29,47,52,55,
3,12,31,32,46,
11,23,44,50,69,
1,8,24,32,55,
3,26,48,53,57,
7,17,39,54,56,
13,27,29,44,46,
3,18,31,42,55,
10,16,38,39,65,
1,12,39,47,52,
13,17,24,45,70,
8,14,31,49,55,
2,19,31,41,58,
3,7,24,40,45,
5,10,13,20,25,
1,13,23,36,52,
8,12,37,39,65,
10,28,37,47,51,
12,22,47,61,69,
5,24,31,36,60,
5,16,24,39,42,
7,12,22,29,43,
7,19,21,28,54,
2,19,24,47,49,
13,23,29,42,68,
1,28,32,34,51,
1,4,25,49,60,
8,10,18,25,39,
5,10,25,42,56,
4,8,22,39,43,
3,23,28,49,62,
10,25,28,49,57,
10,13,38,41,49,
2,7,29,46,51,
10,14,38,51,55,
15,20,27,45,64,
5,26,32,52,63,
2,9,19,35,38,
1,30,42,50,55,
3,28,36,46,51,
4,9,20,43,55,
6,12,25,26,51,
3,17,20,42,45,
8,22,26,35,41,
5,27,42,50,54,
5,22,48,55,60,
19,26,43,48,69,
7,9,20,28,38,
11,19,28,47,66,
2,19,46,53,57,
6,29,42,49,60,
2,4,25,39,41,
8,10,27,36,63,
4,21,24,39,44,
15,27,29,42,68,
10,21,44,49,51,
12,25,44,49,63,
8,12,36,39,57,
7,13,18,35,40,
13,19,24,47,50,
16,19,21,28,50,
10,14,30,49,51,
12,29,41,49,62,
5,30,35,45,48,
6,10,27,45,48,
3,10,15,26,27,
5,32,39,46,69,
10,18,29,48,51,
1,20,27,36,61,
5,19,32,50,58,
1,4,31,41,50,
4,8,30,39,41,
7,21,31,44,52,
6,24,27,44,69,
3,24,26,47,50,
2,4,17,23,26,
2,7,22,43,55,
1,18,39,60,65,
5,8,20,29,53,
15,20,25,29,50,
13,18,26,48,65,
3,10,12,38,51,
17,28,45,50,64,
4,7,18,26,33,
10,17,38,42,69,
10,23,49,55,70,
2,25,33,39,56,
6,19,21,32,50,
10,12,25,29,33,
13,15,42,49,64,
3,21,32,35,50,
12,18,25,49,61,
6,19,21,36,53,
13,30,43,48,65,
7,21,34,50,69,
4,9,25,44,49,
1,7,17,42,50,
8,34,36,49,63,
1,4,28,53,64,
6,13,15,28,55,
7,26,34,37,60,
2,26,33,44,55,
5,19,32,44,69,
13,17,26,49,70,
7,10,25,32,57,
15,20,22,45,69,
2,5,19,40,49,
6,8,19,35,39,
13,22,45,63,66,
10,23,44,53,55,
11,16,27,46,69,
7,19,38,49,62,
4,22,29,55,63,
20,26,44,63,65,
7,24,28,52,57,
9,32,38,51,55,
19,22,25,46,69,
19,28,46,48,69,
4,18,41,49,51,
14,19,27,29,48,
1,27,32,45,70,
8,23,45,52,55,
2,10,14,21,27,
7,17,20,25,34,
1,4,28,33,45,
9,12,28,33,39,
19,23,44,50,61,
6,10,12,33,45,
7,19,34,38,64,
1,12,24,50,61,
7,30,41,50,53,
1,10,20,24,27,
2,5,26,51,54,
3,9,13,36,42,
5,28,45,53,62,
4,27,38,48,69,
4,6,26,33,55,
1,26,28,33,49,
14,25,27,48,65,
2,7,21,24,39,
9,30,32,34,49,
9,12,30,36,53,
6,29,32,55,60,
7,17,32,43,60,
5,10,29,52,60,
9,36,40,52,55,
5,8,32,52,65,
1,12,26,32,37,
19,30,41,50,69,
5,19,26,44,69,
10,34,39,43,48,
6,27,30,44,65,
7,25,26,41,52,
4,16,27,33,39,
4,19,33,56,62,
7,27,30,52,57,
8,24,28,47,49,
4,13,32,37,64,
5,13,30,36,50,
2,16,23,29,52,
13,23,42,44,69,
8,31,41,52,60,
6,8,31,49,53,
4,8,25,27,38,
8,10,12,23,27,
10,37,40,45,55,
4,14,26,45,57,
4,13,17,33,56,
7,17,34,45,50,
2,8,23,27,51,
2,8,23,36,53,
9,22,26,45,49,
2,9,29,52,60,
19,21,42,50,62,
5,10,39,51,54,
13,16,22,47,49,
2,10,21,31,54,
7,26,33,36,41,
5,7,26,30,56,
5,7,26,42,44,
2,18,23,50,53,
14,25,27,45,62,
5,12,25,27,52,
10,14,33,45,52,
6,19,32,46,69,
5,31,36,44,65,
21,28,50,64,69,
1,6,28,31,55,
10,21,24,49,70,
6,28,54,61,65,
10,19,23,50,58,
8,16,33,39,45,
13,21,24,44,69,
2,8,24,47,69,
1,10,28,44,51,
10,35,38,61,70,
7,24,43,55,60,
10,13,35,38,44,
2,9,22,26,51,
1,8,28,50,53,
3,9,34,49,60,
2,27,43,51,58,
8,32,40,45,51,
9,16,27,32,56,
3,23,32,56,60,
7,29,38,52,62,
4,7,23,25,52,
8,20,23,49,62,
5,24,50,60,69,
2,7,21,24,42,
10,36,47,49,63,
8,22,26,47,49,
15,20,29,49,70,
7,26,29,42,47,
1,16,25,49,52,
16,23,29,50,65,
12,23,25,45,70,
7,24,42,47,51,
8,20,33,44,49,
3,7,28,37,50,
2,13,32,57,64,
9,25,31,56,64,
9,16,26,27,51,
5,30,35,52,54,
2,19,36,57,63,
8,24,47,49,55,
7,28,34,37,60,
12,16,23,49,61,
7,22,31,43,62,
19,25,28,42,63,
2,17,28,34,39,
2,15,27,30,39,
3,22,27,37,56,
12,16,28,43,45,
7,20,40,61,69,
17,22,30,45,69,
12,17,22,27,50,
15,19,25,28,42,
3,24,33,39,52,
3,10,34,39,47,
9,28,49,58,60,
2,21,26,52,63,
5,12,26,41,65,
2,18,22,27,39,
1,6,26,31,55,
10,29,33,51,56,
1,12,26,29,34,
1,28,30,52,55,
2,4,23,48,51,
2,5,29,51,60,
2,15,19,36,57,
7,10,15,19,30,
4,25,33,39,56,
20,29,43,45,66,
8,35,40,55,58,
9,30,49,52,60,
19,21,24,49,64,
15,28,45,61,66,
10,18,35,48,61,
9,26,29,49,70,
6,24,29,31,50,
1,7,22,25,50,
2,10,17,40,45,
3,15,30,53,56,
1,7,30,49,56,
10,15,36,45,61,
21,42,45,61,66,
3,14,39,55,64,
8,10,21,35,39,
4,16,39,46,61,
4,29,33,42,52,
10,23,34,45,55,
3,12,17,29,50,
7,22,27,38,56,
9,10,22,31,53,
14,19,27,48,50,
10,17,26,35,54,
2,7,18,37,60,
3,6,13,35,60,
9,20,31,43,50,
9,13,34,45,70,
8,23,45,49,52,
7,18,25,31,52,
19,24,27,48,63,
12,21,27,45,62,
4,13,22,27,37,
7,23,30,52,55,
10,21,26,34,51,
9,28,45,54,69,
14,16,42,65,69,
2,25,30,47,53,
6,24,45,49,53,
2,24,36,43,49,
6,14,39,49,60,
4,6,19,44,45,
7,14,30,39,61,
1,10,24,53,60,
1,4,13,18,28,
8,14,28,39,61,
8,21,31,50,58,
2,13,34,44,57,
3,13,39,46,48,
10,29,41,50,52,
4,25,27,43,62,
9,13,22,45,70,
3,26,37,39,52,
1,4,26,29,52,
16,19,27,43,50,
4,23,36,48,51,
4,24,45,55,63,
9,22,49,52,60,
1,19,27,42,64,
2,21,31,48,64,
16,23,42,49,65,
1,12,39,54,60,
4,25,46,49,64,
1,25,28,36,52,
9,22,28,39,54,
10,16,27,50,63,
21,27,44,48,65,
10,21,29,52,55,
6,25,35,51,58,
4,21,24,36,55,
4,19,44,47,55,
8,13,26,50,57,
2,23,27,42,58,
16,19,23,49,70,
5,26,35,48,69,
21,48,50,61,65,
5,22,28,45,69,
9,35,39,48,60,
13,21,26,44,65,
9,32,34,53,55,
4,23,50,55,61,
13,20,23,48,65,
1,13,30,55,64,
4,7,22,41,49,
1,22,26,39,48,
2,9,22,29,45,
13,28,47,50,64,
3,26,38,51,55,
8,23,26,50,53,
10,23,27,50,63,
4,26,33,55,70,
1,27,36,46,55,
2,8,21,24,31,
5,28,36,53,57,
2,5,23,26,45,
3,24,46,60,65,
4,17,30,39,65,
6,9,32,55,65,
1,7,28,48,52,
5,7,14,20,42,
10,20,24,47,69,
4,16,37,42,65,
17,20,25,49,64,
7,10,22,41,60,
1,20,24,27,39,
15,30,42,49,65,
6,19,45,60,63,
5,19,26,41,52,
1,7,30,39,60,
3,26,37,56,60,
2,10,25,46,69,
3,28,44,53,63,
5,16,34,45,60,
15,22,28,49,65,
5,28,36,39,61,
6,13,28,30,55,
12,23,26,45,62,
5,24,27,32,53,
1,20,27,44,53,
3,12,16,32,37,
7,13,31,46,62,
3,12,21,28,39,
3,16,26,32,57,
4,26,30,37,51,
6,10,25,34,39,
5,24,28,45,62,
5,20,34,49,51,
17,20,26,49,62,
1,7,20,30,31,
14,27,49,64,69,
13,19,25,46,48,
7,9,28,31,54,
13,23,29,42,66,
10,26,40,57,69,
9,25,28,55,60,
3,22,28,40,45,
4,10,21,47,56,
1,27,44,49,52,
4,27,43,55,64,
10,22,33,39,48,
5,10,31,45,48,
11,28,43,49,64,
10,12,18,27,43,
7,12,24,43,49,
4,13,15,27,54,
2,6,22,27,53,
4,23,25,50,70,
8,35,41,45,56,
2,9,28,44,51,
16,21,42,45,65,
7,21,32,48,61,
2,15,31,52,64,
4,13,32,58,63,
2,15,27,43,60,
14,27,44,65,69,
3,7,23,36,60,
4,24,47,50,53,
1,7,30,45,50,
3,23,28,39,60,
1,8,35,50,52,
4,9,29,50,56,
8,18,32,53,55,
2,15,41,52,60,
20,26,30,43,65,
14,27,44,65,67,
7,25,28,52,57,
1,20,29,42,58,
1,13,28,37,52,
13,17,22,45,50,
12,23,42,44,69,
10,26,33,48,55,
3,30,40,60,65,
7,28,47,58,60,
10,21,34,45,51,
9,15,26,52,65,
4,10,16,41,51,
1,25,28,42,65,
3,21,45,50,60,
3,8,26,47,69,
8,15,32,53,62,
4,8,31,46,49,
16,19,41,62,65,
8,27,37,42,44,
6,7,29,32,51,
7,14,26,29,48,
9,32,34,44,49,
7,34,36,48,63,
7,26,47,58,60,
16,27,47,49,70,
8,16,41,45,53,
7,33,36,51,58,
10,22,33,36,53,
4,18,27,44,61,
6,27,45,47,60,
5,27,34,56,62,
14,45,48,67,69,
17,27,48,50,69,
2,28,43,49,54,
1,4,26,42,61,
1,10,36,55,61,
2,7,16,29,41,
1,12,16,42,49,
13,21,45,48,64,
6,19,43,50,65,
2,19,21,46,60,
10,19,36,57,62,
3,14,31,36,45,
8,15,42,53,62,
2,5,31,47,50,
4,6,16,19,31,
9,15,28,32,39,
8,10,19,33,55,
10,27,30,53,57,
5,10,36,49,58,
9,16,28,30,35,
6,12,23,49,51,
10,34,39,55,63,
1,30,32,34,45,
2,9,19,42,54,
1,28,31,45,54,
20,24,43,65,67,
12,21,25,50,61,
10,31,33,55,58,
8,35,40,45,62,
10,19,22,37,58,
9,18,31,39,50,
1,22,31,36,58,
12,27,45,48,63,
2,15,22,49,65,
8,12,30,47,53,
1,26,29,42,51,
7,9,27,48,50,
2,27,30,43,51,
7,12,20,25,37,
5,13,19,32,48,
6,10,20,23,39,
4,8,21,26,55,
7,24,41,53,56,
7,18,31,40,55,
2,8,21,51,56,
13,24,28,43,61,
19,22,24,43,45,
19,26,41,67,70,
10,36,41,48,65,
4,9,12,31,46,
2,23,45,48,60,
13,23,28,48,69,
2,25,28,41,49,
6,28,43,51,53,
21,42,50,62,69,
7,24,28,41,55,
15,19,29,42,68,
12,25,27,46,49,
5,7,26,34,60,
7,23,28,32,34,
10,24,27,31,43,
20,28,46,49,61,
7,13,23,38,42,
13,15,42,50,61,
15,27,50,65,70,
17,20,27,50,62,
3,27,46,62,69,
8,21,28,45,51,
2,23,38,45,53,
14,19,24,42,65,
17,28,42,45,70,
7,20,38,42,47,
1,4,34,39,60,
5,13,28,43,50,
4,21,30,35,51,
18,25,48,65,69,
7,27,33,54,60,
3,16,27,40,55,
1,24,27,36,56,
5,8,27,50,69,
5,27,35,44,56,
3,14,39,50,55,
19,30,46,61,69,
7,12,15,30,54,
6,7,16,39,55,
4,15,36,42,57,
9,24,49,56,61,
6,10,25,39,65,
13,18,28,49,61,
5,26,30,51,55,
13,16,42,50,63,
2,24,29,39,46,
10,17,24,45,51,
17,27,45,62,66,
3,10,24,41,45,
4,27,44,47,56,
17,20,26,44,65,
8,9,20,27,32,
8,12,16,23,35,
11,19,43,50,62,
16,24,27,43,45,
6,25,32,50,69,
3,19,23,50,70,
3,5,27,50,60,
2,6,12,35,37,
6,10,15,36,49,
3,5,28,51,56,
4,27,30,43,52,
4,13,17,40,50,
4,15,30,36,49,
7,24,26,33,52,
7,20,34,43,70,
8,26,28,41,53,
5,27,36,58,60,
10,22,47,53,56,
1,22,31,42,65,
6,13,28,39,54,
2,6,23,42,51,
9,19,42,44,53,
4,10,27,30,57,
4,6,27,29,53,
4,6,21,26,53,
5,14,31,53,56,
8,13,27,43,56,
1,4,22,27,48,
3,14,36,51,60,
7,16,27,42,57,
5,24,36,52,65,
10,13,40,48,51,
5,10,14,19,28,
2,10,29,40,55,
6,29,49,51,54,
2,7,24,49,57,
12,26,41,49,64,
4,12,38,57,69,
2,25,34,43,45,
2,13,37,42,47,
17,25,28,42,50,
7,10,21,34,39,
13,25,29,46,50,
10,33,48,52,65,
1,9,26,49,52,
19,22,26,41,49,
5,12,20,39,41,
1,26,31,44,65,
3,27,33,52,54,
8,20,31,33,52,
5,22,30,32,35,
10,17,25,32,50,
9,16,32,36,49,
10,27,40,65,70,
9,27,34,35,52,
4,27,42,46,61,
2,10,15,24,31,
5,30,52,55,69,
12,25,43,45,64,
3,29,38,50,53,
6,12,23,27,36,
3,12,34,43,65,
4,6,31,58,69,
10,20,25,41,45,
19,48,50,63,69,
5,27,51,56,64,
8,26,45,53,57,
10,21,44,51,53,
12,17,28,44,49,
4,13,36,37,44,
4,21,45,51,64,
9,10,26,49,61,
7,24,36,40,51,
13,15,30,45,68,
2,4,15,22,27,
20,29,41,62,65,
4,30,35,45,57,
9,26,35,58,61,
18,20,27,45,64,
5,7,26,30,51,
2,29,36,60,63,
9,13,25,44,56,
7,22,46,49,60,
3,9,34,42,53,
7,10,32,57,64,
4,10,21,43,50,
1,22,39,53,60,
5,26,32,49,62,
7,20,29,35,46,
7,22,28,36,57,
4,9,20,22,27,
1,5,12,35,42,
2,27,33,53,58,
19,25,46,50,61,
10,22,31,41,65,
2,23,40,45,55,
1,10,22,31,39,
1,10,17,36,42,
19,22,28,47,69,
4,9,13,26,34,
2,25,31,37,56,
9,27,33,42,60,
4,5,24,49,55,
7,26,37,55,58,
15,19,28,42,44,
6,19,44,48,69,
7,10,20,22,47,
4,8,26,47,51,
4,9,27,37,50,
5,14,20,28,35,
16,20,27,46,49,
3,7,21,26,56,
6,29,49,60,69,
7,10,15,28,37,
2,8,23,35,44,
3,5,12,35,62,
12,16,27,41,50,
7,28,37,55,70,
2,21,39,42,58,
2,25,39,46,54,
4,9,14,20,35,
16,19,21,50,65,
2,19,31,33,46,
7,23,30,42,56,
4,15,31,40,51,
12,18,27,44,69,
7,28,43,50,61,
19,26,43,49,70,
10,25,35,44,47,
4,29,36,55,57,
4,15,22,36,49,
6,7,24,50,55,
4,17,34,51,55,
17,28,30,49,65,
2,28,47,53,61,
7,24,30,35,40,
9,16,35,56,58,
4,7,17,44,48,
2,24,35,37,44,
2,20,43,53,61,
1,7,30,34,50,
5,10,17,36,42,
5,19,36,49,70,
2,19,24,34,57,
12,41,49,61,64,
9,22,31,42,44,
6,18,45,50,55,
16,43,49,62,69,
4,22,47,52,69,
7,20,34,41,55,
4,15,32,35,43,
1,10,15,32,36,
17,24,28,45,61,
7,21,34,49,58,
2,26,41,61,64,
4,15,27,31,54,
3,5,26,32,55,
3,13,28,30,46,
14,20,50,61,65,
12,14,44,65,69,
16,18,49,61,65,
10,17,39,62,70,
2,4,21,29,42,
4,7,34,43,48,
8,12,21,28,53,
13,17,27,44,70,
3,12,28,43,45,
4,27,29,42,57,
2,5,16,29,55,
15,20,42,45,61,
12,17,26,44,69,
10,18,33,52,55,
5,28,35,37,60,
13,24,30,41,65,
3,10,32,37,55,
5,9,12,20,26,
13,17,42,64,67,
4,9,30,53,60,
10,19,26,43,54,
5,10,30,52,55,
2,27,38,41,45,
17,26,29,48,65,
9,22,29,56,69,
10,24,49,63,65,
8,12,15,29,32,
5,13,16,26,31,
5,14,19,28,52,
9,17,20,28,53,
16,23,28,45,69,
7,9,32,52,64,
10,17,20,45,48,
18,20,25,45,69,
6,13,27,36,40,
7,22,28,45,57,
4,25,49,57,60,
1,8,19,32,45,
4,30,34,39,47,
5,22,45,51,60,
19,26,41,45,64,
10,12,17,23,50,
6,27,29,39,56,
2,6,29,31,42,
7,23,34,52,55,
2,28,29,41,50,
2,26,30,41,55,
20,24,28,43,69,
19,24,41,66,69,
13,15,45,66,68,
13,21,29,42,48,
7,25,30,36,40,
8,15,19,42,52,
8,23,42,49,51,
4,25,32,44,47,
7,26,39,41,46,
13,19,41,64,66,
10,13,16,33,54,
5,13,16,42,49,
9,12,25,42,50,
8,19,46,49,51,
2,10,41,51,54,
4,12,29,41,45,
13,20,22,41,45,
8,25,32,46,49,
7,32,38,43,50,
4,7,16,32,33,
4,10,29,43,51,
1,4,31,38,50,
4,21,24,53,60,
2,14,39,57,69,
17,19,42,44,61,
5,16,39,44,55,
4,15,25,44,49,
21,45,49,64,70,
5,32,42,53,63,
7,18,27,29,32,
4,28,29,33,49,
20,24,27,43,61,
7,23,27,38,60,
1,12,39,46,50,
9,24,36,53,56,
4,22,43,55,60,
1,25,45,58,60,
8,19,21,39,50,
4,24,49,51,57,
5,30,36,39,48,
19,21,48,65,70,
5,7,25,52,56,
3,6,27,49,64,
4,8,24,27,33,
4,9,25,50,55,
8,20,29,43,53,
12,25,42,46,69,
1,19,29,34,56,
4,7,28,41,58,
10,21,27,52,57,
5,13,36,40,60,
5,12,35,49,58,
10,12,20,43,63,
6,10,23,31,36,
7,18,34,42,51,
7,23,28,44,48,
8,29,33,53,60,
1,12,31,38,60,
2,27,29,46,53,
3,10,41,51,56,
7,14,24,48,51,
8,10,41,49,51,
10,27,41,56,58,
7,20,23,34,60,
3,13,21,42,52,
6,32,41,60,65,
9,27,36,51,58,
6,20,25,49,52,
7,24,39,46,64,
6,19,25,32,44,
6,29,39,52,64,
16,26,43,61,69,
7,17,28,50,63,
7,33,48,60,65,
2,7,30,37,53,
9,10,31,36,62,
14,19,26,44,69,
